League,Date,Time,Round,Home,Away,Class_Home,Class_Away,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,p_H,p_D,p_A,CV_HDA,P_expt_H,P_expt_A,Media_Saldo_Golos_H_HT,CV_Saldo_Golos_H_HT,Media_Saldo_Golos_H_FT,CV_Saldo_Golos_H_FT,PPJ_H,CV_PPJ_H,Power_Ranking_HT_H,CV_Power_Ranking_HT_H,Power_Ranking_FT_H,CV_Power_Ranking_FT_H,Average_Goals_Scored_by_Home_Teams,Average_Goals_Conceded_by_Home_Teams,Media_Total_1HT_H,CV_Media_Total_1HT_H,Media_Total_2HT_H,CV_Media_Total_2HT_H,Media_Geral_GM_H,Media_Geral_GS_H,Media_GM_H_6j,Media_GS_H_6j,Media_primeiro_gol_home,Media_primeiro_gol_home_sofrido,Porc_Marcou_Primeiro_Golo_H,Porc_Marcou_Primeiro_Golo_H_1P,Porc_Sofreu_Primeiro_Golo_H,Porc_Sofreu_Primeiro_Golo_H_1P,media_chutes_home,media_chutes_por_gol_H,media_movel_chutes_por_gol_H,media_ataques_perigosos_por_gol_H,media_movel_ataques_perigosos_por_gol_H,media_cartoes_amarelos_H,media_movel_media_cartoes_amarelos_H,media_cartoes_vermelhos_H,media_movel_media_cartoes_vermelhos_H,Media_FT_Corners_H_MAR,CV_Corners_H_MAR,Media_FT_Corners_H_SFR,CV_Corners_H_SFR,Media_VG_H,CV_VG_H,Media_CG_H,CV_CG_H,Porc_Over05HT_Home,Porc_Over15HT_Home,Porc_Under05HT_Home,Porc_Over15FT_Home,Porc_Over25FT_Home,Porc_BTTS_Home,Porc_Home_Win,0x0_Home,1x0_Home,1x1_Home,0x1_Home,2x0_Home,2x1_Home,2x2_Home,0x2_Home,1x2_Home,3x0_Home,3x1_Home,3x2_Home,3x3_Home,0x3_Home,1x3_Home,2x3_Home,Goleada_Home,O_qualquer_Empate_Home,Media_Saldo_Golos_A_HT,CV_Saldo_Golos_A_HT,Media_Saldo_Golos_A_FT,CV_Saldo_Golos_A_FT,PPJ_A,CV_PPJ_A,Power_Ranking_HT_A,CV_Power_Ranking_HT_A,Power_Ranking_FT_A,CV_Power_Ranking_FT_A,Average_Goals_Scored_by_Away_Teams,Average Goals Conceded by Away Teams,Media_Total_1HT_A,CV_Media_Total_1HT_A,Media_Total_2HT_A,CV_Media_Total_2HT_A,Media_Geral_GM_A,Media_Geral_GS_A,Media_GM_A_6j,Media_GS_A_6j,Media_primeiro_gol_away,Media_primeiro_gol_away_sofrido,Porc_Marcou_Primeiro_Golo_A,Porc_Marcou_Primeiro_Golo_A_1P,Porc_Sofreu_Primeiro_Golo_A,Porc_Sofreu_Primeiro_Golo_A_1P,media_chutes_away,media_chutes_por_gol_A,media_movel_chutes_por_gol_A,media_ataques_perigosos_por_gol_A,media_movel_ataques_perigosos_por_gol_A,media_cartoes_amarelos_A,media_movel_media_cartoes_amarelos_A,media_cartoes_vermelhos_A,media_movel_media_cartoes_vermelhos_A,Media_FT_Corners_A_MAR,CV_Corners_A_MAR,Media_FT_Corners_A_SFR,CV_Corners_A_SFR,Media_VG_A,CV_VG_A,Media_CG_A,CV_CG_A,Porc_Over05HT_Away,Porc_Over15HT_Away,Porc_Under05HT_Away,Porc_Over15FT_Away,Porc_Over25FT_Away,Porc_BTTS_Away,Porc_Away_Win,0x0_Away,1x0_Away,1x1_Away,0x1_Away,2x0_Away,2x1_Away,2x2_Away,0x2_Away,1x2_Away,3x0_Away,3x1_Away,3x2_Away,3x3_Away,0x3_Away,1x3_Away,2x3_Away,Goleada_Away,O_qualquer_Empate_Away
INGLATERRA - PREMIER LEAGUE,2023-12-23,16:00,RONDA 18,Luton,Newcastle,18,6,5.009740259740259,4.4296650717703345,1.7402255639097743,1.33,3.25,1.25,4.0,1.75,2.05,3.0,1.4,1.8,1.95,0.1996111471160078,0.225750702095485,0.5746381507885072,0.5128849594925009,0.8245841434435084,1.9496651544610066,-0.33,-0.52,-0.33,-1.59,0.83,0.7,-0.67,-0.6,-1.0,-1.22,1.6,1.28,0.17,1.33,2.33,0.13,1.45,1.04,1.33,1.67,65.2,55.17,33.33,16.67,0.0,0.0,2.83,0.0,2.7,0.0,40.0,1.8,1.8,0.09,0.09,4.83,0.61,4.17,0.64,0.83,0.96,13.22,1.37,33.33,16.67,66.67,83.33,50.0,83.33,16.67,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.47,0.17,4.04,0.83,0.27,0.67,1.02,-0.5,-2.08,1.28,1.6,0.83,0.27,2.83,0.1,1.39,1.54,2.17,2.0,47.5,42.0,16.67,16.67,66.67,50.0,5.0,0.0,1.97,0.0,23.09,1.8,1.8,0.09,0.09,3.67,0.62,4.17,0.73,0.45,0.95,3.98,1.1,66.67,33.33,33.33,100.0,83.33,50.0,16.67,0.0,10.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
INGLATERRA - PREMIER LEAGUE,2023-12-23,16:00,RONDA 18,Nottingham,Bournemouth,17,14,2.887254901960784,3.5696969696969694,2.677272727272727,1.4,2.75,1.29,3.75,1.95,1.95,3.4,1.33,1.7,2.05,0.34634974533106966,0.28013582342954163,0.3735144312393889,0.11765104338927283,1.3191850594227505,1.4006791171477084,-0.17,-1.37,0.0,1.0,1.0,0.29,-0.17,-5.09,0.0,1.0,1.6,1.28,0.33,0.84,1.83,0.12,1.61,1.16,1.33,1.33,36.4,55.0,0.0,0.0,33.33,33.33,3.83,,2.6,,33.1,1.8,1.8,0.09,0.09,3.33,0.64,5.67,0.62,0.48,0.75,4.01,0.71,50.0,16.67,50.0,83.33,33.33,66.67,16.67,0.0,10.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-0.33,-1.94,-1.0,-1.42,1.17,0.46,0.0,1.0,-1.33,-1.09,1.28,1.6,0.83,0.16,2.0,0.16,1.26,1.58,1.5,2.5,33.2,36.0,50.0,50.0,16.67,16.67,4.17,0.0,2.23,0.0,18.33,1.8,1.8,0.09,0.09,3.5,0.73,5.5,0.56,0.71,0.49,8.42,0.8,100.0,83.33,0.0,100.0,83.33,66.67,33.33,0.0,10.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
INGLATERRA - PREMIER LEAGUE,2023-12-23,16:00,RONDA 18,Tottenham,Everton,5,16,1.8541666666666667,4.45,4.238095238095238,1.25,3.75,1.17,5.0,1.53,2.4,2.3,1.62,1.53,2.38,0.5393258426966292,0.2247191011235955,0.23595505617977527,0.43719272940098247,1.8426966292134832,0.9325842696629213,0.33,0.63,-0.17,-1.6,1.5,0.21,2.0,0.3,-0.17,-6.27,1.6,1.28,0.83,0.1,1.83,0.11,1.96,1.2,1.5,1.67,33.5,50.0,16.67,16.67,50.0,50.0,6.0,0.0,4.08,0.0,39.42,1.8,1.8,0.09,0.09,6.5,0.85,3.5,0.59,0.38,0.6,3.18,0.46,83.33,50.0,16.67,100.0,83.33,83.33,50.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-0.17,-1.6,0.67,1.0,2.5,0.22,0.5,1.15,2.67,0.29,1.28,1.6,0.5,0.17,1.17,0.2,1.12,1.47,1.5,0.83,36.4,21.33,0.0,0.0,50.0,50.0,4.67,0.0,3.37,0.0,30.23,1.8,1.8,0.09,0.09,2.33,0.54,4.67,0.69,0.64,0.63,5.39,0.65,66.67,50.0,33.33,66.67,33.33,33.33,83.33,0.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0
INGLATERRA - PREMIER LEAGUE,2023-12-23,18:30,RONDA 18,Liverpool,Arsenal,2,1,2.4375,3.8152173913043486,3.0521739130434784,1.33,3.25,1.22,4.33,1.7,2.1,2.75,1.44,1.57,2.25,0.41025641025641024,0.26210826210826205,0.3276353276353276,0.1818458506807174,1.4928774928774928,1.2450142450142447,0.83,0.24,2.33,0.23,3.0,0.05,2.83,0.21,5.33,0.12,1.6,1.28,1.33,0.13,1.83,0.17,2.52,0.67,3.0,0.67,30.67,33.0,16.67,16.67,33.33,16.67,7.83,,2.61,,23.99,1.8,1.8,0.09,0.09,7.17,0.37,4.33,0.39,0.38,0.3,4.27,0.17,83.33,66.67,16.67,100.0,83.33,33.33,100.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.33,1.83,1.0,1.27,2.17,0.15,1.33,0.37,2.67,0.33,1.28,1.6,0.67,0.27,2.0,0.06,1.61,1.22,2.0,1.0,54.4,34.67,50.0,50.0,33.33,33.33,3.33,,2.3,,42.35,1.8,1.8,0.09,0.09,7.17,0.6,1.67,1.53,0.31,0.8,3.24,0.7,50.0,33.33,50.0,50.0,50.0,33.33,66.67,0.0,20.0,0.0,30.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,14:00,RONDA 18,Cittadella,Spezia,6,17,2.418406072106262,3.259590792838875,3.5750350631136047,1.53,2.38,1.44,2.63,2.4,1.53,4.5,1.18,2.0,1.75,0.41349548842683403,0.3067869752844252,0.2797175362887407,0.17325126776698263,1.5472734405649273,1.1459395841506472,0.0,1.0,-0.17,-1.37,1.67,0.12,0.67,0.52,0.5,1.17,1.32,1.08,0.83,0.16,1.83,0.2,1.15,1.09,1.67,1.83,43.4,28.33,66.67,33.33,0.0,0.0,4.33,0.0,2.43,0.0,28.93,1.8,1.8,0.09,0.09,4.33,0.17,4.17,0.49,0.4,0.53,3.73,0.54,83.33,50.0,16.67,100.0,100.0,83.33,50.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.17,2.5,-0.67,-1.08,0.83,0.31,1.17,0.63,-1.33,-0.44,1.08,1.32,0.67,0.3,1.17,0.22,0.91,1.89,0.83,1.5,21.67,47.6,33.33,33.33,0.0,0.0,4.67,0.0,2.33,0.0,26.67,1.8,1.8,0.09,0.09,5.0,0.29,3.5,0.36,0.32,1.12,2.81,1.13,66.67,50.0,33.33,66.67,66.67,50.0,16.67,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,14:00,RONDA 18,Como,Palermo,3,7,2.3540723981900453,3.4003267973856213,3.5572649572649575,1.44,2.63,1.33,3.25,2.08,1.73,3.75,1.25,1.8,1.95,0.42479577126381546,0.2940893801057184,0.2811148486304661,0.19467076484502316,1.5684766938971646,1.1374339259971167,0.0,1.0,0.33,0.45,2.17,0.11,1.0,0.71,2.0,0.16,1.32,1.08,0.33,0.26,1.33,0.12,1.28,1.07,1.17,0.83,39.6,47.33,50.0,33.33,33.33,16.67,4.33,0.0,3.4,0.0,37.7,1.8,1.8,0.09,0.09,3.83,0.76,4.17,0.32,0.31,0.52,2.68,0.53,50.0,16.67,50.0,50.0,50.0,50.0,66.67,10.0,20.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.17,1.21,1.0,0.39,2.17,0.32,1.17,0.29,2.67,0.55,1.08,1.32,0.5,0.47,1.5,0.08,1.33,1.44,1.67,0.67,36.8,53.75,16.67,0.0,50.0,33.33,5.0,0.0,3.07,0.0,27.63,1.8,1.8,0.09,0.09,5.33,0.35,6.5,0.46,0.56,0.71,4.61,0.71,66.67,16.67,33.33,66.67,33.33,50.0,66.67,10.0,10.0,20.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,14:00,RONDA 18,Cremonese,Modena,5,8,1.915,3.767213114754098,4.709016393442623,1.4,2.75,1.3,3.4,2.03,1.83,3.5,1.29,1.91,1.91,0.5221932114882506,0.2654482158398608,0.21235857267188862,0.4058743726975871,1.8320278503046126,0.9025239338555266,0.67,0.37,0.33,0.68,1.33,0.24,2.67,0.35,0.67,1.13,1.32,1.08,0.83,0.13,1.33,0.09,1.19,1.19,1.33,1.0,27.4,55.5,16.67,16.67,66.67,33.33,6.33,0.0,4.4,0.0,48.9,1.8,1.8,0.09,0.09,5.5,0.52,5.5,0.37,0.27,0.81,2.53,0.74,66.67,33.33,33.33,66.67,50.0,50.0,33.33,10.0,10.0,10.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,2.65,1.67,0.23,1.0,0.76,2.0,0.81,1.08,1.32,0.33,0.42,1.0,0.46,1.11,1.56,1.0,0.67,52.2,47.5,16.67,0.0,0.0,0.0,3.5,0.0,3.4,0.0,38.9,1.8,1.8,0.09,0.09,4.67,0.5,5.17,0.39,0.39,0.63,3.32,0.6,33.33,33.33,66.67,66.67,16.67,66.67,33.33,10.0,0.0,30.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,14:00,RONDA 18,Parma,Ternana,1,15,1.6995454545454545,4.196408529741863,5.770061728395062,1.36,3.0,1.25,3.75,1.88,1.98,3.25,1.33,1.91,1.91,0.5883926183471516,0.23829901043059643,0.17330837122225193,0.5468859567587969,2.0034768654720514,0.7582241240973522,0.33,0.52,0.67,0.29,2.0,0.13,1.67,0.31,2.67,0.13,1.32,1.08,0.5,0.3,1.33,0.2,1.38,0.9,1.33,0.67,40.8,53.5,33.33,33.33,16.67,0.0,5.0,0.0,4.0,0.0,43.9,1.8,1.8,0.09,0.09,6.17,0.41,3.0,0.43,0.28,0.55,2.65,0.55,66.67,0.0,33.33,83.33,33.33,66.67,50.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.12,-0.33,-1.88,0.83,0.13,-1.5,-0.44,-1.0,-1.15,1.08,1.32,0.33,0.2,2.17,0.13,1.24,1.74,1.5,1.83,50.6,40.67,16.67,16.67,33.33,33.33,4.5,0.0,2.87,0.0,33.9,1.8,1.8,0.09,0.09,4.83,0.42,4.33,0.39,0.67,0.61,5.72,0.6,66.67,33.33,33.33,100.0,83.33,83.33,16.67,0.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,14:00,RONDA 18,Venezia,Lecco,2,19,1.7342105263157896,3.993939393939394,5.780701754385966,1.36,3.0,1.29,3.5,1.93,1.93,3.25,1.33,1.91,1.91,0.5766312594840667,0.2503793626707132,0.17298937784522,0.524744012389422,1.9802731411229133,0.7693474962063731,0.5,0.58,0.67,0.97,2.5,0.1,2.17,0.3,2.67,0.34,1.32,1.08,1.0,0.2,1.83,0.16,1.45,1.64,2.0,1.33,38.17,31.2,50.0,33.33,33.33,0.0,3.83,0.0,1.94,0.0,26.17,1.8,1.8,0.09,0.09,4.83,0.47,4.17,0.51,0.53,0.46,4.54,0.45,66.67,66.67,33.33,83.33,83.33,83.33,83.33,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,-0.17,-3.24,-0.33,-2.19,1.33,0.33,-0.5,-1.68,0.0,1.0,1.08,1.32,0.5,0.36,0.83,0.11,0.67,1.22,0.83,1.17,32.67,40.8,0.0,0.0,16.67,0.0,4.5,,3.0,,27.5,1.8,1.8,0.09,0.09,4.17,0.37,4.83,0.26,0.51,1.12,5.94,1.25,83.33,33.33,16.67,66.67,50.0,50.0,33.33,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,15:00,RONDA 18,Catanzaro,Brescia,4,9,2.32,3.163636363636363,3.954545454545454,1.5,2.5,1.4,2.75,2.25,1.62,4.0,1.22,1.95,1.8,0.4310344827586207,0.31609195402298856,0.25287356321839083,0.22124570752781791,1.6091954022988506,1.074712643678161,-0.33,-1.11,0.33,2.84,1.67,0.32,0.33,2.46,1.0,1.68,1.32,1.08,0.5,0.16,1.67,0.13,1.75,1.12,1.67,1.33,32.0,16.0,0.0,0.0,66.67,16.67,4.67,0.0,3.57,0.0,22.83,1.8,1.8,0.09,0.09,5.33,0.34,4.0,0.52,0.46,0.74,3.92,0.7,66.67,50.0,33.33,100.0,66.67,33.33,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.83,-0.17,-4.45,1.0,0.07,-1.5,-0.36,-0.17,-2.14,1.08,1.32,0.33,0.38,0.67,0.37,1.1,1.25,0.83,1.0,41.75,13.0,50.0,50.0,0.0,0.0,4.33,0.0,4.25,0.0,38.12,1.8,1.8,0.09,0.09,4.67,0.49,4.33,0.75,0.37,0.85,3.39,0.87,66.67,33.33,33.33,50.0,16.67,50.0,16.67,10.0,20.0,20.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,16:15,RONDA 18,Bari,Cosenza,11,13,2.167878787878788,3.4897560975609756,3.9656319290465634,1.5,2.5,1.4,2.75,2.3,1.6,4.33,1.2,2.0,1.75,0.46128040257198766,0.2865529773553257,0.2521666200726866,0.2746646477455344,1.6703941850712887,1.0430528375733854,-0.17,-1.03,-0.33,-0.42,1.17,0.23,-0.17,-4.29,0.33,1.58,1.32,1.08,0.33,0.32,1.5,0.13,1.34,1.0,1.0,1.33,50.2,59.8,16.67,16.67,33.33,16.67,3.83,0.0,3.4,0.0,45.9,1.8,1.8,0.09,0.09,5.83,0.56,4.83,0.42,0.27,0.59,2.41,0.57,50.0,16.67,50.0,83.33,33.33,66.67,16.67,10.0,30.0,30.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,-1.26,1.17,0.27,0.67,1.2,-0.83,-1.14,1.08,1.32,0.17,1.37,1.17,0.17,0.67,1.69,0.5,1.0,48.5,54.0,16.67,16.67,50.0,50.0,3.67,,3.25,,30.5,1.8,1.8,0.09,0.09,4.67,0.57,4.83,0.72,0.25,1.48,2.34,1.46,33.33,0.0,66.67,50.0,16.67,16.67,33.33,10.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,16:15,RONDA 18,Pisa,Ascoli,14,18,2.1011904761904763,3.3619047619047624,4.4125000000000005,1.53,2.38,1.44,2.63,2.4,1.53,4.5,1.18,2.1,1.67,0.4759206798866855,0.29745042492917845,0.22662889518413595,0.314664448103385,1.725212464589235,0.9773371104815862,-0.17,-0.55,-0.17,-1.47,1.0,0.25,-0.5,-0.98,-0.17,-6.68,1.32,1.08,0.5,0.17,1.33,0.17,1.35,1.0,1.17,1.33,38.67,38.5,50.0,33.33,0.0,0.0,3.67,1.0,3.17,1.0,46.75,1.8,1.8,0.09,0.09,4.33,0.47,4.67,0.44,0.29,0.36,2.64,0.36,100.0,16.67,0.0,100.0,50.0,100.0,16.67,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.67,0.77,-0.17,-1.68,1.0,0.33,3.0,0.44,-0.17,-8.89,1.08,1.32,0.83,0.33,1.5,0.1,1.19,1.36,1.17,1.33,26.8,56.2,50.0,16.67,16.67,16.67,4.33,4.0,3.3,50.0,31.8,1.8,1.8,0.09,0.09,4.83,0.25,6.17,0.52,0.51,0.71,4.73,0.77,83.33,16.67,16.67,83.33,33.33,66.67,16.67,0.0,30.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,16:15,RONDA 18,Sampdoria,FeralpiSalo,10,20,1.6877192982456142,4.008333333333333,6.328947368421053,1.4,2.75,1.33,3.25,2.05,1.75,3.5,1.29,2.0,1.75,0.5925155925155925,0.24948024948024952,0.15800415800415799,0.5611072166745874,2.027027027027027,0.7234927234927234,0.17,0.63,0.17,1.51,1.5,0.17,1.17,0.67,0.17,6.13,1.32,1.08,0.67,0.13,1.33,0.06,1.11,1.5,1.33,1.17,39.83,44.0,16.67,16.67,16.67,0.0,5.17,0.0,4.42,0.0,36.58,1.8,1.8,0.09,0.09,4.67,0.72,4.67,0.4,0.39,0.3,3.21,0.3,66.67,33.33,33.33,83.33,66.67,66.67,50.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.33,-1.78,-1.0,-0.81,0.83,0.48,-1.0,-1.34,-1.67,-0.86,1.08,1.32,0.17,0.59,2.0,0.11,0.67,2.0,0.83,1.83,44.5,38.33,33.33,33.33,16.67,16.67,3.33,0.0,4.0,0.0,27.88,1.8,1.8,0.09,0.09,4.83,0.71,4.17,0.49,0.38,0.75,3.46,0.73,66.67,0.0,33.33,100.0,66.67,66.67,16.67,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITÁLIA - SÉRIE B,2023-12-23,16:15,RONDA 18,Sudtirol,Reggiana,12,16,2.582291666666667,3.161989795918367,3.3727891156462584,1.62,2.2,1.53,2.38,2.7,1.44,5.5,1.14,2.2,1.62,0.38725292456635735,0.31625655506252526,0.2964905203711174,0.11691447568820001,1.4780153287615971,1.2057281161758775,-0.33,-0.52,0.33,0.63,1.33,0.21,-1.0,-0.64,0.67,1.36,1.32,1.08,0.17,0.0,1.67,0.16,1.17,0.97,1.33,1.0,49.5,52.8,0.0,0.0,33.33,16.67,2.83,1.0,2.08,1.0,31.67,1.8,1.8,0.09,0.09,3.17,0.56,4.83,0.63,0.43,0.95,3.82,0.93,66.67,0.0,33.33,66.67,50.0,66.67,33.33,10.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.33,-1.66,-0.17,-4.55,1.33,0.27,-1.0,-1.13,0.17,4.71,1.08,1.32,0.33,0.5,1.5,0.14,1.0,1.38,1.17,1.33,37.0,31.5,16.67,16.67,50.0,50.0,4.0,3.0,2.5,40.0,20.06,1.8,1.8,0.09,0.09,3.0,0.96,4.67,0.54,0.49,1.01,4.23,1.01,66.67,33.33,33.33,83.33,66.67,33.33,33.33,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
PAÍS DE GALES - PRIMEIRA LIGA CYMRU,2023-12-23,15:30,RONDA 18,Haverfordwest,TNS,7,1,20.918283963227783,9.547319347319347,1.180005762028234,1.16,4.6,1.05,7.0,1.27,3.28,1.75,2.01,2.0,1.77,0.04780506860686557,0.10474144245324479,0.8474534889398896,1.0928405788605469,0.2481566482738415,2.6471019092729136,0.33,1.16,0.5,1.71,1.67,0.24,0.67,1.6,1.17,1.07,1.64,1.37,1.0,0.29,2.17,0.11,1.58,1.05,2.17,1.67,51.8,45.25,33.33,33.33,16.67,0.0,5.67,2.0,3.28,35.0,29.93,1.8,1.8,0.09,0.09,4.0,0.52,5.17,0.67,0.62,0.66,5.4,0.64,66.67,50.0,33.33,100.0,83.33,50.0,50.0,10.0,0.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.17,3.6,2.5,0.57,2.67,0.0,0.5,2.01,5.17,0.06,1.37,1.64,0.67,0.19,3.0,0.15,2.66,0.61,3.33,0.83,41.4,27.5,50.0,50.0,33.33,33.33,7.67,2.33,2.32,32.0,23.61,1.8,1.8,0.09,0.09,6.0,0.43,2.83,0.34,0.28,0.55,4.21,0.57,66.67,16.67,33.33,83.33,66.67,66.67,83.33,10.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,40.0,0.0
TURQUIA - SUPER LIGA,2023-12-23,11:30,RONDA 18,Sivasspor,Istanbulspor,13,20,1.8008771929824559,4.147474747474747,4.911483253588516,1.33,3.25,1.25,3.75,1.75,2.05,3.0,1.36,1.8,1.91,0.5552849488553337,0.2411105698977107,0.2036044812469557,0.47306595563043186,1.906965416463712,0.8519240136385778,0.33,0.61,-0.5,-0.56,0.67,0.38,2.0,0.24,-0.83,-0.72,1.61,1.28,0.67,0.13,0.83,0.33,1.32,1.18,0.67,1.17,18.75,45.8,16.67,16.67,33.33,16.67,5.83,3.0,5.75,15.67,33.75,1.8,1.8,0.09,0.09,5.0,0.26,5.5,0.31,0.22,0.71,1.67,0.71,66.67,33.33,33.33,66.67,16.67,66.67,0.0,10.0,10.0,40.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-0.17,-4.17,-1.33,-0.71,0.17,1.86,-0.5,-2.15,-3.67,-0.51,1.28,1.61,0.33,0.63,1.5,0.26,1.42,1.58,0.5,1.83,41.0,45.83,33.33,33.33,33.33,33.33,2.17,,3.67,1.0,40.33,1.8,1.8,0.09,0.09,3.83,0.25,7.17,0.19,0.26,1.0,2.22,1.0,83.33,0.0,16.67,83.33,33.33,50.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0
